ItemID;Name;Path;Type;CreationDate;ModifiedDate;Hidden
76041583-FF1E-4271-853D-82186C3D53CC;Süper İlan;/.KARİYER.NET CORE/Süper İlan;13;2024-10-31 17:00:09.543;2026-02-18 10:19:40.123;False
579DA801-FB21-49F2-B1E0-C196CE40E937;Techcareer Dashboard;/.KARİYER.NET CORE/Techcareer Dashboard;13;2023-01-17 17:57:06.837;2026-03-13 16:00:41.203;False
02DF844E-EBFB-46DC-B41A-E7734AD215B9;Techcareer Günlük Metrikleri;/.KARİYER.NET CORE/Techcareer Günlük Metrikleri;13;2024-10-14 16:19:40.740;2025-12-10 15:50:48.767;False
EE15F0F6-7ABC-4AFE-AD5A-2B7751583893;Yıllık Kariyer.net KPIs;/.KARİYER.NET CORE/Yıllık Kariyer.net KPIs;13;2021-11-26 15:05:44.090;2025-01-02 12:37:43.437;False
372730C2-ECBD-4009-AA42-3964DE860EAD;Bas Getir Detay Raporu;/AZR Sorgu/Bas Getir Detay Raporu;13;2026-01-30 10:28:29.320;2026-01-30 11:08:39.500;False
9E8FC165-B2B0-4000-B1B6-1AF040B3F662;Bas Getir Raporu;/AZR Sorgu/Bas Getir Raporu;13;2026-01-30 10:05:28.873;2026-01-30 11:10:56.433;False
F55E0DD0-8820-45C9-849E-0B82574FC612;Eğitim Memnuniyet Anketi;/AZR Sorgu/Eğitim Memnuniyet Anketi;13;2026-01-30 10:00:05.700;2026-01-30 14:01:31.907;False
EB1A8CCD-D206-4F60-8E91-75C28A5230AA;Global Counter-Sayaç Hakkı Tanım;/AZR Sorgu/Global Counter-Sayaç Hakkı Tanım;13;2026-01-30 09:58:29.797;2026-01-30 10:26:32.790;False
FF8872E1-B193-4063-8646-6CECE3262341;İşin Olsun Memnuniyet;/AZR Sorgu/İşin Olsun Memnuniyet;13;2026-01-30 10:15:41.927;2026-02-10 16:09:07.493;False
1B635E14-33F5-4AFB-9EB1-F7572BDDC47D;Teknoloji Ilan Takibi-Memnuniyet Aramaları;/AZR Sorgu/Teknoloji Ilan Takibi-Memnuniyet Aramaları;13;2026-01-30 10:17:13.547;2026-02-10 16:09:26.623;False
429E6B43-B7C2-4756-A2C9-5CE50EC020FF;12 Taksitli Sozlesmeler;/Finans/12 Taksitli Sozlesmeler;2;2020-07-20 10:38:19.750;2020-07-20 10:38:19.750;False
58F43933-ACC7-48E6-A64E-FA75E5CB08FE;Finans - Satis Listesi Raporu;/Finans/Finans - Satis Listesi Raporu;2;2020-07-20 10:38:17.350;2020-07-20 10:38:17.350;False
89CF9536-51E6-4115-995F-D58584407B6B;Finans Tahsilat Raporu;/Finans/Finans Tahsilat Raporu;2;2020-07-20 10:38:14.713;2024-02-05 15:30:00.950;False
9C525953-B33C-4474-A3C3-BAA8537CC2F8;Gelir Paylaşım Modeli;/Finans/Gelir Paylaşım Modeli;13;2023-03-22 19:30:32.257;2024-12-17 19:36:53.440;False
5C11ED4F-0986-4BF4-B7CB-899E9A5F9B35;Genel Satis Istatistikleri;/Finans/Genel Satis Istatistikleri;2;2020-07-20 10:38:05.947;2020-07-20 10:38:05.947;False
8CB1D10D-0886-451A-BA6F-9BEE406A0057;IFRS Raporu;/Finans/IFRS Raporu;13;2026-03-26 15:52:39.577;2026-03-26 16:04:18.793;False
23CF8636-AF77-42BF-AEEE-6C60ED5F21F1;Sonradan Girilen Sozlesmeler;/Finans/Sonradan Girilen Sozlesmeler;2;2018-04-12 11:54:33.603;2021-09-21 10:08:33.350;False
3FFA124F-3DE1-4950-98CD-C519D7F81B44;Tahsilat Kapama Raporu;/Finans/Tahsilat Kapama Raporu;2;2020-07-20 10:38:12.170;2020-07-20 10:38:12.170;False
435EFD8D-C339-4DCC-AD60-6FFBE3EB2D74;Vadeli Sozlesme Odemeleri;/Finans/Vadeli Sozlesme Odemeleri;2;2018-04-12 11:32:20.580;2021-09-20 14:03:39.330;False
C9DF46BF-AA06-4BB2-88B7-B24ED7405925;Gunluk Hedef Dashboard;/Gunluk Hedef Dashboard;13;2020-09-02 18:49:07.327;2026-04-06 18:08:16.080;False
48CABB85-0997-42BA-8305-1D434D469336;Egitim Anketi Sonuclari;/İnsan Kaynakları ve Eğitim/Egitim Anketi Sonuclari;2;2019-02-19 15:43:07.737;2022-02-03 14:14:10.607;False
8E26592B-F310-4B90-9B54-5269E137D745;Performans Yorum Raporu;/İnsan Kaynakları ve Eğitim/Performans Yorum Raporu;2;2020-08-12 16:02:43.190;2021-09-20 15:16:36.943;False
D8F9C772-3EA0-4350-A03C-ECB628DE1291;Satis Performans Degerlendirme Raporu;/İnsan Kaynakları ve Eğitim/Satis Performans Degerlendirme Raporu;2;2019-07-12 16:40:59.593;2021-09-20 15:16:48.207;False
DAABA81B-D04C-4B0C-80D0-F19F7332110D;FinalCheck;/Model/FinalCheck;13;2026-01-20 12:34:25.787;2026-01-20 12:34:25.787;False
42B294A8-0593-4C54-8DB9-BB563F673A42;PeopleBox;/Model/PeopleBox;13;2026-01-21 14:36:09.063;2026-02-27 10:55:24.837;False
A87D8FCE-F076-423B-B678-E0C7AFBC633E;Sosyal Login;/Model/Sosyal Login;13;2026-02-11 17:37:20.383;2026-02-12 10:32:57.907;False
3CFF7666-31E8-4CF8-8A27-13291D529363;Techcareer.net;/Model/Techcareer.net;13;2026-01-14 18:49:56.130;2026-01-19 14:22:35.990;False
8C6F3365-0A20-42A2-BEC1-9A90CB481594;WeBrand Teklif ve Satışları;/Model/WeBrand Teklif ve Satışları;13;2026-01-19 17:46:41.057;2026-01-20 09:25:36.260;False
CEDDA7CB-FDB3-4048-8787-0BB3D6764D31;Aktif Pasif Ilanlar (R005);/Müşteri İlişkileri/Aktif Pasif Ilanlar (R005);2;2018-07-20 14:17:17.370;2021-09-20 13:28:01.287;False
7830EC95-7EFF-4419-8598-4D2EDD567A24;Avt ve Ilan Kullanimi (R009);/Müşteri İlişkileri/Avt ve Ilan Kullanimi (R009);2;2018-07-20 14:05:47.380;2025-08-26 16:55:19.507;False
3DCDDECD-2413-4794-9CD1-0C32A2454870;Bas Getir Detay Raporu;/Müşteri İlişkileri/Bas Getir Detay Raporu;13;2023-10-02 16:48:47.580;2024-09-05 15:42:43.393;False
4BC0B1F0-7D15-4BCB-B1FD-0597D79B8631;Bas Getir Raporu;/Müşteri İlişkileri/Bas Getir Raporu;13;2023-09-12 17:15:19.637;2025-03-05 16:51:59.277;False
334B2A1A-BA04-4081-A950-E5E2370649F0;Basvuru Cevaplama Raporu (ISO) (R002);/Müşteri İlişkileri/Basvuru Cevaplama Raporu (ISO) (R002);2;2018-07-20 13:50:37.197;2025-05-14 08:38:52.777;False
F9A64E80-D9A0-4D99-A754-36977493E627;Bost Alarm Raporu;/Müşteri İlişkileri/Bost Alarm Raporu;2;2018-11-28 16:31:45.210;2022-12-19 14:46:51.290;False
A220DF39-4B24-43D3-9A5F-644AA2881D9E;Bost Detay Raporu;/Müşteri İlişkileri/Bost Detay Raporu;2;2019-06-13 15:43:50.360;2021-09-20 13:32:17.353;False
D1F2F478-646E-4B09-BDB3-D7E8AFBD8886;BOSTT Raporu;/Müşteri İlişkileri/BOSTT Raporu;13;2022-09-01 18:51:45.427;2024-06-03 16:40:29.997;False
A7DB1543-1AC9-4E0C-91F5-E7F072EBF21D;Dijital Ortamda Ilan Yayinlayan Firma Eslestirme;/Müşteri İlişkileri/Dijital Ortamda Ilan Yayinlayan Firma Eslestirme;2;2019-09-07 21:32:34.383;2023-08-15 11:51:31.170;False
C5A4E096-4FDC-4EA5-899A-88B627375F23;Eğitim Memnuniyet Anketi;/Müşteri İlişkileri/Eğitim Memnuniyet Anketi;13;2021-12-22 15:22:33.527;2025-06-23 09:25:04.187;False
60D49EDC-DC84-4F30-8022-408AA358C671;Firma Alarm Raporu;/Müşteri İlişkileri/Firma Alarm Raporu;2;2019-08-08 09:25:00.643;2021-09-20 14:16:01.613;False
FDAF0460-5D52-4434-A486-6859ED90E25E;Firma Basvuru Demografigi (R013);/Müşteri İlişkileri/Firma Basvuru Demografigi (R013);2;2018-07-20 14:25:21.193;2022-02-16 16:53:09.250;False
750C31A4-FE31-4F0C-ABC1-6D826309A636;Firma Bost Detay;/Müşteri İlişkileri/Firma Bost Detay;2;2024-12-05 10:51:33.080;2024-12-05 10:51:33.080;False
71C260AF-09A7-4772-A3D3-0AB95468B68D;Firma Kullanici Detay Raporu (R008);/Müşteri İlişkileri/Firma Kullanici Detay Raporu (R008);2;2018-07-20 14:05:15.727;2023-07-24 17:18:52.827;False
95F96892-7ECC-4846-9697-D90066413C4E;Gratis;/Müşteri İlişkileri/Gratis;2;2025-12-01 12:04:11.013;2025-12-01 17:01:21.267;False
1BAA6D83-D831-4CAA-B52F-381BAEC06B89;Gunluk Ilan Basvuru Raporu (R012);/Müşteri İlişkileri/Gunluk Ilan Basvuru Raporu (R012);2;2018-07-20 14:17:32.077;2024-06-04 11:39:26.430;False
73DB1811-6F4C-4A80-83FE-8A3C66E6A573;Gunluk Ilan Goruntuleme ve Basvuru Sayilari;/Müşteri İlişkileri/Gunluk Ilan Goruntuleme ve Basvuru Sayilari;2;2024-06-04 18:09:17.073;2024-06-06 15:35:10.193;False
1877AC8F-BCC7-47B0-8CC0-7059C218FC44;Hedefli Tanitim;/Müşteri İlişkileri/Hedefli Tanitim;2;2019-03-29 15:35:43.570;2024-03-28 16:57:46.860;False
273F3D9E-FC6C-4B64-9597-B1AB93ADA20A;Hedefli Tanitim_Detay;/Müşteri İlişkileri/Hedefli Tanitim_Detay;2;2019-03-29 15:36:26.870;2024-05-30 17:56:43.520;False
0DF0BE58-7130-43D5-91BD-3E0284EA3B3F;Hediye Urun Raporu;/Müşteri İlişkileri/Hediye Urun Raporu;2;2020-09-30 09:28:27.083;2024-03-26 16:50:08.633;False
DBEFE38C-E009-4D06-B867-620FA94EBC4D;Ilan Bazli Basvuru Detayi (R014);/Müşteri İlişkileri/Ilan Bazli Basvuru Detayi (R014);2;2018-07-20 14:24:46.470;2025-05-14 08:36:46.353;False
9E1381CC-D879-486D-BB78-AD951533CF92;Ilan Bazli Goruntuleme Detayi (R015);/Müşteri İlişkileri/Ilan Bazli Goruntuleme Detayi (R015);2;2018-07-20 14:28:24.547;2024-05-24 14:32:26.460;False
8B0CD448-A0FA-4332-8A2D-59BF99FE38CA;Ilan Detay Raporu Donemsel (R007);/Müşteri İlişkileri/Ilan Detay Raporu Donemsel (R007);2;2018-07-20 14:16:08.873;2021-09-20 13:39:29.767;False
9023D852-ED91-4000-A809-56FA1902E29E;Ilan Goruntuleme ve Basvuru Sayisi (R016);/Müşteri İlişkileri/Ilan Goruntuleme ve Basvuru Sayisi (R016);2;2018-07-20 14:28:31.627;2024-12-10 18:38:52.753;False
8992DEBF-8729-48D7-9A1A-26C55F08CE2C;Ilan Kontrol Raporu;/Müşteri İlişkileri/Ilan Kontrol Raporu;2;2018-04-12 13:40:29.893;2025-02-05 11:08:15.583;False
4CE52980-6DB1-482A-AC6B-D4D1484B6F89;Ilan Sonuclari;/Müşteri İlişkileri/Ilan Sonuclari;2;2025-03-11 09:43:38.993;2025-03-11 09:43:38.993;False
6BEF8959-DD37-473E-8546-D007D5129C96;Ilk Temas Ekibi Raporu;/Müşteri İlişkileri/Ilk Temas Ekibi Raporu;2;2019-09-02 09:42:23.647;2021-09-20 12:00:03.010;False
F6FE8A5E-9BED-49C9-AFDB-BFB084E05C95;İlk Temas Ekibi-İşin Olsun Banner Tipi Formlar;/Müşteri İlişkileri/İlk Temas Ekibi-İşin Olsun Banner Tipi Formlar;13;2024-07-08 17:54:05.983;2024-07-08 18:03:31.087;False
1307FF9C-D07A-40FC-BEFF-73CA69FCFD80;İşin Olsun - Mobil İlan;/Müşteri İlişkileri/İşin Olsun - Mobil İlan;13;2025-03-17 16:04:45.670;2025-06-26 10:37:40.797;False
3953C7A2-4998-41FC-84F5-130B24F28969;Isin Olsun Aday Deneyimi;/Müşteri İlişkileri/Isin Olsun Aday Deneyimi;2;2025-06-26 17:26:03.187;2025-07-22 17:07:13.323;False
BFE65267-B039-42D5-95EC-32F2F16F3BC9;Isin Olsun Ilanlari;/Müşteri İlişkileri/Isin Olsun Ilanlari;2;2021-12-16 15:06:56.360;2022-10-11 09:51:56.483;False
618F2437-A1E8-4BA9-9365-CECC3FD8ED9F;İşin Olsun Memnuniyet;/Müşteri İlişkileri/İşin Olsun Memnuniyet;13;2023-05-24 14:56:15.587;2025-06-25 16:14:36.063;False
E036571D-3780-440A-A5EA-AF090882A9A1;Mahkeme Tebligat Ilan Raporu;/Müşteri İlişkileri/Mahkeme Tebligat Ilan Raporu;2;2023-11-23 11:56:13.927;2024-02-27 09:52:42.517;False
09CA120E-95EA-42FE-B9C6-09F90A42133E;Master Müşteri İlişkileri;/Müşteri İlişkileri/Master Müşteri İlişkileri;13;2023-06-07 14:53:15.777;2024-01-11 13:21:03.817;False
6CEB0718-BC89-41F2-82F9-1A15D052D440;Müşteri İlişkileri Canlı Dashboard;/Müşteri İlişkileri/Müşteri İlişkileri Canlı Dashboard;13;2018-09-18 15:04:03.123;2024-07-11 16:59:58.337;False
DD7ED396-C890-4221-B0B2-158DF1C930E3;Müşteri İlişkileri Hedef Gerçekleştirme;/Müşteri İlişkileri/Müşteri İlişkileri Hedef Gerçekleştirme;13;2022-03-10 17:40:35.337;2024-09-16 12:05:07.343;False
751DD063-912D-491F-8679-9D7190E58F42;OtoPilotIlanKullanim;/Müşteri İlişkileri/OtoPilotIlanKullanim;2;2025-01-22 09:46:36.963;2025-06-26 17:35:19.093;False
218C2E32-C230-43C2-8FE8-3AA19E3AEEA0;Pozisyon Bazli Aday Istatistikleri;/Müşteri İlişkileri/Pozisyon Bazli Aday Istatistikleri;2;2021-10-15 13:29:31.567;2021-10-15 13:29:31.567;False
ED381194-DB32-4B13-A24A-27737552104F;Score Card;/Müşteri İlişkileri/Score Card;2;2019-06-26 13:52:22.250;2021-09-20 13:24:01.283;False
B690BA9F-5951-4583-BCEF-0A240FE5DCB1;Sozlesme Detayinda Kullanim;/Müşteri İlişkileri/Sozlesme Detayinda Kullanim;2;2025-10-09 14:25:57.180;2025-10-09 14:25:57.180;False
0506CE50-747C-4E02-91CE-71176F49401D;Sped Aday;/Müşteri İlişkileri/Sped Aday;2;2025-07-24 10:39:58.170;2025-07-24 10:39:58.170;False
F18585A7-E2F5-4749-93CD-04AFCD0636CF;Veri Guncelleme Ekip Raporu;/Müşteri İlişkileri/Veri Guncelleme Ekip Raporu;2;2019-10-30 09:48:11.460;2023-05-18 11:28:14.180;False
B57D0E47-ED04-4F2C-AB6C-5581D09893B3;Verimlilik Raporu;/Müşteri İlişkileri/Verimlilik Raporu;2;2018-12-31 10:03:53.730;2023-02-16 17:55:47.350;False
0A75EFB7-23C4-4410-98A7-C6C9B47F4398;Aday Demografigi;/Pazarlama ve Ürün Yönetimi/Aday/Aday Demografigi;13;2021-06-16 18:36:03.267;2024-12-17 18:48:13.500;False
06622A3D-71D1-4921-9AA7-EFC006CB4834;Aday Günlük Takip;/Pazarlama ve Ürün Yönetimi/Aday/Aday Günlük Takip;13;2022-01-10 17:08:20.227;2024-12-17 18:54:25.910;False
89C2A07C-2A34-4494-A9F5-6B56CBACB4B7;Aday-İletişim Bilgisi Doğrulama;/Pazarlama ve Ürün Yönetimi/Aday/Aday-İletişim Bilgisi Doğrulama;13;2023-02-02 16:35:43.373;2025-11-14 14:16:36.433;False
9DD2E7F0-B260-4424-AAD1-EFC4B06654B5;Aktif Aday Analizi;/Pazarlama ve Ürün Yönetimi/Aday/Aktif Aday Analizi;2;2022-09-23 18:02:11.907;2024-12-31 11:12:05.877;False
3180C986-A193-4F62-B20F-24B87CAF2DA5;Aktif Aday-CV;/Pazarlama ve Ürün Yönetimi/Aday/Aktif Aday-CV;13;2022-05-09 11:39:20.363;2025-02-10 13:10:44.707;False
43ADA5ED-E6D1-4D38-ACA1-7167A8DB7E0E;Bilisim Pozisyonlari Verileri;/Pazarlama ve Ürün Yönetimi/Aday/Bilisim Pozisyonlari Verileri;2;2021-03-24 09:22:38.500;2021-09-21 11:30:29.187;False
046B7EF4-D66D-409C-913E-266E75CA121B;İlan Başı Başvuru;/Pazarlama ve Ürün Yönetimi/Aday/İlan Başı Başvuru;13;2022-04-13 16:11:43.967;2026-04-08 15:13:34.000;False
DE9385CA-9175-4EB8-85C0-B767F6C91140;Kanal Bazli Aday Rakamlari;/Pazarlama ve Ürün Yönetimi/Aday/Kanal Bazli Aday Rakamlari;2;2023-02-07 15:40:06.327;2023-02-07 16:09:17.443;False
AAD98478-C084-48D6-8529-697313DFDD19;Login - Yeni Uye Cohortu;/Pazarlama ve Ürün Yönetimi/Aday/Login - Yeni Uye Cohortu;2;2018-09-06 18:23:58.997;2021-09-20 11:13:18.817;False
FC822E32-3B2D-4EA9-A45A-210B5E38CF9D;Pozisyon Bazli Aday Istatistikleri;/Pazarlama ve Ürün Yönetimi/Aday/Pozisyon Bazli Aday Istatistikleri;2;2018-04-12 11:17:59.897;2021-09-20 11:14:48.207;False
1E578D32-0391-4C85-9DE9-7D3ACC3C077F;Uyelik Yili - Mezuniyet Yili Cohort;/Pazarlama ve Ürün Yönetimi/Aday/Uyelik Yili - Mezuniyet Yili Cohort;2;2018-07-30 08:52:52.760;2021-09-20 11:14:56.583;False
F74E71BD-CA2A-48F9-ACA0-CAA5C380BA09;Coensio;/Pazarlama ve Ürün Yönetimi/Coensio;13;2023-02-09 15:42:11.463;2026-04-08 15:13:36.733;False
05E2CE6A-3B32-4CC8-81DA-2F06BDA58B7E;Emarsys;/Pazarlama ve Ürün Yönetimi/Emarsys;13;2022-12-05 16:37:02.467;2025-07-02 11:51:55.987;False
CF5538B1-3C99-490A-9644-6E566D5F1138;HR Venue;/Pazarlama ve Ürün Yönetimi/HR Venue/HR Venue;13;2022-08-16 11:02:06.433;2025-09-04 09:33:25.813;False
1DAB6A6A-70E7-43F4-A2F0-7CB6ACF3F03A;İlan Ligi-V2;/Pazarlama ve Ürün Yönetimi/İlan Ligi-V2;13;2025-05-09 12:00:22.783;2025-05-09 12:00:52.503;False
108D443F-AB98-4236-AC44-E1FDB3B7F41A;A101;/Pazarlama ve Ürün Yönetimi/İşin Olsun/A101;2;2024-03-27 11:52:59.653;2024-07-02 11:36:37.657;False
1C4A5B9F-A1BC-4A56-8971-99155604A4A4;Hizmet İlanları;/Pazarlama ve Ürün Yönetimi/İşin Olsun/Hizmet İlanları;13;2022-09-08 09:01:05.537;2024-12-17 19:43:34.440;False
5AA888B6-18D0-4DB6-9530-AE66BD31A41E;Ilan Raporu;/Pazarlama ve Ürün Yönetimi/İşin Olsun/Ilan Raporu;2;2018-04-12 13:22:38.827;2021-12-08 10:28:47.197;False
16BDE351-FD22-4FF3-AA27-5ACE9DD3D009;IO il Bazli Istatistikler;/Pazarlama ve Ürün Yönetimi/İşin Olsun/IO il Bazli Istatistikler;2;2018-10-08 10:23:00.620;2021-03-12 13:39:07.207;False
0B72A886-E123-4F83-AF54-9C5FB79EEA4F;Isin Olsun Cohortlari;/Pazarlama ve Ürün Yönetimi/İşin Olsun/Isin Olsun Cohortlari;2;2021-01-08 00:26:22.830;2021-03-12 13:48:23.333;False
89A51F56-4495-4FD1-B19A-6499DE04BF41;Isin Olsun Donemsel Veriler;/Pazarlama ve Ürün Yönetimi/İşin Olsun/Isin Olsun Donemsel Veriler;2;2020-09-24 10:09:42.320;2020-12-18 16:45:30.643;False
EC7050B4-176C-4A31-9922-199DEB3134D7;İşin Olsun Gelir Raporu;/Pazarlama ve Ürün Yönetimi/İşin Olsun/İşin Olsun Gelir Raporu;13;2024-10-24 16:56:42.217;2026-04-13 11:33:55.903;False
70C46859-B675-4924-8EBB-C68A11F292B8;Isin Olsun Gunluk Takip;/Pazarlama ve Ürün Yönetimi/İşin Olsun/Isin Olsun Gunluk Takip;2;2021-03-03 00:37:58.677;2021-06-25 16:00:35.670;False
604C9D4E-7CC5-4FF9-B515-E916352A9A6F;Isin Olsun Il ve Pozisyon Bazlı Istatistikler;/Pazarlama ve Ürün Yönetimi/İşin Olsun/Isin Olsun Il ve Pozisyon Bazlı Istatistikler;2;2021-01-08 17:07:51.167;2021-03-04 00:33:50.563;False
FD43DD77-DDBE-4412-A9BA-E1AD22188DEE;İşin Olsun İlan Hizmeti;/Pazarlama ve Ürün Yönetimi/İşin Olsun/İşin Olsun İlan Hizmeti;13;2024-07-25 16:17:22.927;2026-04-07 17:39:12.020;False
716B6C89-2C80-4A7D-8958-C83A1EF2A28F;Isin Olsun Kanal Bazli Metrics;/Pazarlama ve Ürün Yönetimi/İşin Olsun/Isin Olsun Kanal Bazli Metrics;2;2019-11-05 14:20:37.410;2024-10-09 09:51:38.003;False
AE56FE66-BD7F-4E55-B721-A74E07D1CE7C;İşin Olsun Kırılımlı;/Pazarlama ve Ürün Yönetimi/İşin Olsun/İşin Olsun Kırılımlı;13;2022-03-24 14:18:06.300;2024-12-19 10:49:25.550;False
B747B99C-20EA-4B19-84DE-13E6DCC0E6ED;Octupus - İşin Olsun;/Pazarlama ve Ürün Yönetimi/İşin Olsun/Octupus - İşin Olsun;13;2024-07-22 15:39:09.920;2024-12-17 19:17:09.727;False
8029BF82-D055-4F6E-9C22-6B609ADFA5D3;Tahtakale;/Pazarlama ve Ürün Yönetimi/İşin Olsun/Tahtakale;2;2025-01-14 11:56:48.773;2025-01-14 11:57:35.577;False
F982FB1F-98CD-44F0-A426-9FFE2CA4B203;Tespo;/Pazarlama ve Ürün Yönetimi/İşin Olsun/Tespo;2;2024-09-30 11:29:40.267;2024-09-30 11:29:40.267;False
853AE850-27A6-4C75-A6E0-2933BB8A70E9;Sehir ve Pozisyon Bazli Maas Verileri;/Pazarlama ve Ürün Yönetimi/İşkolig/Sehir ve Pozisyon Bazli Maas Verileri;2;2021-01-10 16:48:24.317;2021-01-10 18:17:47.923;False
F887C09E-B247-4CF8-AEF6-A746157D9719;10.Kat Raporu;/Pazarlama ve Ürün Yönetimi/İşveren/10.Kat Raporu;2;2018-04-12 16:48:59.967;2023-07-17 12:57:18.813;False
4D63DDFF-C198-4994-9EA0-AA8A801C23F8;Aktif Firma Analizi;/Pazarlama ve Ürün Yönetimi/İşveren/Aktif Firma Analizi;2;2018-05-28 17:28:30.087;2023-07-17 12:57:45.170;False
F713E14D-DD7A-45D7-A708-29839AB553C4;Aylik Avt ve Basvuru Goruntuleme;/Pazarlama ve Ürün Yönetimi/İşveren/Aylik Avt ve Basvuru Goruntuleme;2;2018-05-28 17:28:32.060;2023-07-17 12:57:45.177;False
2C109DE9-B087-42ED-B091-B9E12AA296A3;CV Goruntuleme ve Kaydetme Alarm Raporu;/Pazarlama ve Ürün Yönetimi/İşveren/CV Goruntuleme ve Kaydetme Alarm Raporu;2;2021-03-18 11:33:54.980;2023-07-17 12:57:45.180;False
E90DCEFA-DC5B-439D-8F2A-87D5A66C0B67;Devir Takip;/Pazarlama ve Ürün Yönetimi/İşveren/Devir Takip;13;2025-03-26 16:47:47.533;2025-03-26 17:06:47.487;False
EF10048B-B536-4C55-B19D-0599CED848A6;Form Takip;/Pazarlama ve Ürün Yönetimi/İşveren/Form Takip;2;2018-04-12 16:49:04.300;2026-01-15 08:53:03.880;False
4A058973-E958-44C2-B10D-46CB0C10F89F;Geri Sayim Raporu;/Pazarlama ve Ürün Yönetimi/İşveren/Geri Sayim Raporu;2;2018-09-19 13:47:57.660;2025-07-21 16:37:56.773;False
F8B4F415-355A-40C7-BD21-D295D02987FB;Gunluk Ilan Rakamlari;/Pazarlama ve Ürün Yönetimi/İşveren/Gunluk Ilan Rakamlari;2;2020-06-09 10:27:10.063;2023-07-17 12:57:45.207;False
F013E777-8EEE-40BF-A7D1-6D80ECB20089;Hediye Urun Raporu;/Pazarlama ve Ürün Yönetimi/İşveren/Hediye Urun Raporu;2;2024-03-26 16:47:20.257;2024-03-26 16:57:39.007;False
A54B166D-63E3-4DBD-AEE4-3105D73FFBC1;HR CheckUp;/Pazarlama ve Ürün Yönetimi/İşveren/HR CheckUp;13;2022-05-12 17:46:22.353;2024-12-17 19:05:09.740;False
97F69265-7433-404E-98B9-B1BD4411CAC9;Human Bot Defender;/Pazarlama ve Ürün Yönetimi/İşveren/Human Bot Defender;13;2026-02-23 14:09:41.410;2026-02-23 14:17:16.693;False
C9C22A0F-896B-4A19-A2AD-1B9907D70782;Insana Saygi Odulu Raporu (R011);/Pazarlama ve Ürün Yönetimi/İşveren/Insana Saygi Odulu Raporu (R011);2;2018-07-20 13:25:42.387;2024-12-18 11:51:52.493;False
1E41781A-2B6E-4CE8-8950-3DAC27A6760A;Interviewco;/Pazarlama ve Ürün Yönetimi/İşveren/Interviewco;13;2025-02-24 14:20:34.950;2025-12-18 13:30:54.103;False
5831DF71-07EF-4021-BCAA-25F70600525F;Kariyer.net360 - Ürün Leadleri;/Pazarlama ve Ürün Yönetimi/İşveren/Kariyer.net360 - Ürün Leadleri;13;2023-06-15 16:40:13.137;2024-03-11 16:04:54.683;False
74A300D6-E633-4691-8AFC-874476775654;Lead Takip - Tekil Firma;/Pazarlama ve Ürün Yönetimi/İşveren/Lead Takip - Tekil Firma;2;2018-04-12 16:49:07.860;2023-07-17 12:57:45.233;False
0F920907-8EEE-4E7C-AA41-394E4ADEA1A5;Pozisyon Bazli Avt Kullanimi;/Pazarlama ve Ürün Yönetimi/İşveren/Pozisyon Bazli Avt Kullanimi;2;2023-01-23 11:41:32.177;2026-04-09 15:01:00.087;False
1D78643A-9EA7-408F-AD81-6EB565EE5D35;Pozisyon Bazlı Maaş;/Pazarlama ve Ürün Yönetimi/İşveren/Pozisyon Bazlı Maaş;13;2021-10-22 11:49:25.243;2026-04-09 13:38:10.870;False
F1112BF2-D3DD-4BB3-BF55-870590C25EF0;Upsell-Downsell Raporu;/Pazarlama ve Ürün Yönetimi/İşveren/Upsell-Downsell Raporu;2;2018-12-17 14:28:23.453;2023-07-17 12:57:45.240;False
592B2F99-2681-4C1E-92B4-2D05D0EC113C;İYS;/Pazarlama ve Ürün Yönetimi/İYS;13;2022-12-16 16:20:00.603;2024-12-17 19:37:34.420;False
305A0B96-7A3D-4DD3-A4D2-F7E081EA5C17;Kampanyalar;/Pazarlama ve Ürün Yönetimi/Kampanyalar;13;2025-12-26 17:10:17.390;2026-02-06 10:14:57.487;False
8D345AE8-88D5-4882-ABBA-202131FA0FB2;Kopilot;/Pazarlama ve Ürün Yönetimi/Kopilot;13;2024-12-18 11:39:49.470;2025-06-18 13:16:26.210;False
77322FCB-5C45-4869-8218-EFEDD5917009;PeopleBox;/Pazarlama ve Ürün Yönetimi/PeopleBox;13;2023-12-20 10:23:00.950;2026-02-18 10:02:58.097;False
701BFDD5-9ACD-4207-8CF1-7C8A72BCBF70;PJA Google Kampanyası İlan Takip;/Pazarlama ve Ürün Yönetimi/PJA Google Kampanyası İlan Takip;13;2024-05-09 17:50:38.490;2026-01-26 17:09:55.267;False
15FBD3B8-4E73-4765-A504-500A3B8B56FF;Beklenen Satislar;/Pazarlama ve Ürün Yönetimi/Satış Geliştirme/Beklenen Satislar;2;2019-10-07 15:08:51.007;2021-09-20 11:08:33.723;False
7025544A-823E-4F64-8AA2-956CB126AC47;Cagri Dinleme Raporu;/Pazarlama ve Ürün Yönetimi/Satış Geliştirme/Cagri Dinleme Raporu;2;2021-09-24 10:09:17.463;2022-05-18 11:30:01.413;False
69677E26-CEAA-495F-9AC2-C5794196F21E;WeeklyTopline;/Pazarlama ve Ürün Yönetimi/WeeklyTopline;13;2024-12-21 18:28:46.200;2026-02-09 19:55:25.153;False
4EAEC030-24EA-4C13-B190-734DE2258A99;Rate1;/Rating/Rate1;13;2021-09-28 17:37:51.127;2021-09-28 18:35:28.300;False
