ItemID;Name;Path;Hidden;URL
F887C09E-B247-4CF8-AEF6-A746157D9719;10.Kat Raporu;/Pazarlama ve Ürün Yönetimi/İşveren/10.Kat Raporu;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fveren/10.Kat%20Raporu
429E6B43-B7C2-4756-A2C9-5CE50EC020FF;12 Taksitli Sozlesmeler;/Finans/12 Taksitli Sozlesmeler;False;https://raportal.kariyer.net/home/report/Finans/12%20Taksitli%20Sozlesmeler
108D443F-AB98-4236-AC44-E1FDB3B7F41A;A101;/Pazarlama ve Ürün Yönetimi/İşin Olsun/A101;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fin%20Olsun/A101
93BC7D77-00CD-4545-9DD8-42F220605111;API Performans (Canli Dashboard);/Teknoloji ve İnovasyon/API Performans (Canli Dashboard);False;https://raportal.kariyer.net/home/report/Teknoloji%20ve%20%C4%B0novasyon/API%20Performans%20%28Canli%20Dashboard%29
623A8324-081D-4684-8FA0-4B2A785E9722;API Performans Raporu;/Subscriptions/API Performans Raporu;False;https://raportal.kariyer.net/home/report/Subscriptions/API%20Performans%20Raporu
A8DEED43-D398-4510-B2C1-9D9118D03492;Acil Panel Hareketleri;/Satış/Portföy Performans/Acil Panel Hareketleri;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Acil%20Panel%20Hareketleri
0A75EFB7-23C4-4410-98A7-C6C9B47F4398;Aday Demografigi;/Pazarlama ve Ürün Yönetimi/Aday/Aday Demografigi;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/Aday/Aday%20Demografigi
06622A3D-71D1-4921-9AA7-EFC006CB4834;Aday Günlük Takip;/Pazarlama ve Ürün Yönetimi/Aday/Aday Günlük Takip;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/Aday/Aday%20G%C3%BCnl%C3%BCk%20Takip
89C2A07C-2A34-4494-A9F5-6B56CBACB4B7;Aday-İletişim Bilgisi Doğrulama;/Pazarlama ve Ürün Yönetimi/Aday/Aday-İletişim Bilgisi Doğrulama;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/Aday/Aday-%C4%B0leti%C5%9Fim%20Bilgisi%20Do%C4%9Frulama
EB942635-12CB-4EFE-B0B9-2E1E95B459F8;Aktarilan Firmalar;/Satış/Portföy Performans/Aktarilan Firmalar;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Aktarilan%20Firmalar
9DD2E7F0-B260-4424-AAD1-EFC4B06654B5;Aktif Aday Analizi;/Pazarlama ve Ürün Yönetimi/Aday/Aktif Aday Analizi;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/Aday/Aktif%20Aday%20Analizi
3180C986-A193-4F62-B20F-24B87CAF2DA5;Aktif Aday-CV;/Pazarlama ve Ürün Yönetimi/Aday/Aktif Aday-CV;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/Aday/Aktif%20Aday-CV
4D63DDFF-C198-4994-9EA0-AA8A801C23F8;Aktif Firma Analizi;/Pazarlama ve Ürün Yönetimi/İşveren/Aktif Firma Analizi;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fveren/Aktif%20Firma%20Analizi
051BD700-40B0-45FD-9634-3F42CAEFB9FB;Aktif Firmalar Ürün Satışları;/Satış/Portföy Performans/Aktif Firmalar Ürün Satışları;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Aktif%20Firmalar%20%C3%9Cr%C3%BCn%20Sat%C4%B1%C5%9Flar%C4%B1
48C1F35D-5D6E-487E-8086-FFD62BD24794;Aktif Ilan Basvuru Kıyaslaması;/Satış/Portföy Performans/Aktif Ilan Basvuru Kıyaslaması;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Aktif%20Ilan%20Basvuru%20K%C4%B1yaslamas%C4%B1
EE8DE08A-62E7-41FC-8562-76CE00ED7818;Aktif Ilan Basvuru Kıyaslaması (Firma Kirilimli);/Satış/Portföy Performans/Aktif Ilan Basvuru Kıyaslaması (Firma Kirilimli);False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Aktif%20Ilan%20Basvuru%20K%C4%B1yaslamas%C4%B1%20%28Firma%20Kirilimli%29
CEDDA7CB-FDB3-4048-8787-0BB3D6764D31;Aktif Pasif Ilanlar (R005);/Müşteri İlişkileri/Aktif Pasif Ilanlar (R005);False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Aktif%20Pasif%20Ilanlar%20%28R005%29
C23D6623-F751-4E5D-A5C1-39C87FD374B3;Aktif Pasif Ilanlar (R005);/Subscriptions/Aktif Pasif Ilanlar (R005);False;https://raportal.kariyer.net/home/report/Subscriptions/Aktif%20Pasif%20Ilanlar%20%28R005%29
B7C0FF57-3B5F-43A1-A18F-C2F4C231B064;Akıllı İlan;/.KARİYER.NET CORE/Akıllı İlan;False;https://raportal.kariyer.net/home/report/.KAR%C4%B0YER.NET%20CORE/Ak%C4%B1ll%C4%B1%20%C4%B0lan
F22A01B3-DBFB-4469-B326-684903411CD2;Akıllı İlan Performansı;/.KARİYER.NET CORE/Akıllı İlan Performansı;False;https://raportal.kariyer.net/home/report/.KAR%C4%B0YER.NET%20CORE/Ak%C4%B1ll%C4%B1%20%C4%B0lan%20Performans%C4%B1
22836933-04F9-4D2D-9977-8AB34F3B98F8;Amazon Raporu;/Subscriptions/Amazon Raporu;False;https://raportal.kariyer.net/home/report/Subscriptions/Amazon%20Raporu
7830EC95-7EFF-4419-8598-4D2EDD567A24;Avt ve Ilan Kullanimi (R009);/Müşteri İlişkileri/Avt ve Ilan Kullanimi (R009);False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Avt%20ve%20Ilan%20Kullanimi%20%28R009%29
1182D34D-2BE7-4D89-9CFA-1AB68767859E;Avt ve Ilan Kullanimi (R009);/Subscriptions/Avt ve Ilan Kullanimi (R009);False;https://raportal.kariyer.net/home/report/Subscriptions/Avt%20ve%20Ilan%20Kullanimi%20%28R009%29
F713E14D-DD7A-45D7-A708-29839AB553C4;Aylik Avt ve Basvuru Goruntuleme;/Pazarlama ve Ürün Yönetimi/İşveren/Aylik Avt ve Basvuru Goruntuleme;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fveren/Aylik%20Avt%20ve%20Basvuru%20Goruntuleme
6E726AE8-AED8-4359-9E65-09A572479F5F;Aylik Churn Dashboardu Kullanim Raporu;/Subscriptions/Aylik Churn Dashboardu Kullanim Raporu;False;https://raportal.kariyer.net/home/report/Subscriptions/Aylik%20Churn%20Dashboardu%20Kullanim%20Raporu
CBC502C0-0E70-44A5-9A94-C3C6A27F0957;Aylık Churn;/Satış/Portföy Performans/Aylık Churn;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Ayl%C4%B1k%20Churn
8D4B728D-ABB9-4C45-8C8A-8CAA3038A234;Azure Control Panel;/Teknoloji ve İnovasyon/Azure Control Panel;False;https://raportal.kariyer.net/home/report/Teknoloji%20ve%20%C4%B0novasyon/Azure%20Control%20Panel
D1F2F478-646E-4B09-BDB3-D7E8AFBD8886;BOSTT Raporu;/Müşteri İlişkileri/BOSTT Raporu;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/BOSTT%20Raporu
BAC28A84-D664-40EC-AF5F-64ED5901A982;Baremlere Göre Aktif Portföy Sözleşmeleri;/Satış/Baremlere Göre Aktif Portföy Sözleşmeleri;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Baremlere%20G%C3%B6re%20Aktif%20Portf%C3%B6y%20S%C3%B6zle%C5%9Fmeleri
3DCDDECD-2413-4794-9CD1-0C32A2454870;Bas Getir Detay Raporu;/Müşteri İlişkileri/Bas Getir Detay Raporu;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Bas%20Getir%20Detay%20Raporu
372730C2-ECBD-4009-AA42-3964DE860EAD;Bas Getir Detay Raporu;/AZR Sorgu/Bas Getir Detay Raporu;False;https://raportal.kariyer.net/home/report/AZR%20Sorgu/Bas%20Getir%20Detay%20Raporu
9E8FC165-B2B0-4000-B1B6-1AF040B3F662;Bas Getir Raporu;/AZR Sorgu/Bas Getir Raporu;False;https://raportal.kariyer.net/home/report/AZR%20Sorgu/Bas%20Getir%20Raporu
4BC0B1F0-7D15-4BCB-B1FD-0597D79B8631;Bas Getir Raporu;/Müşteri İlişkileri/Bas Getir Raporu;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Bas%20Getir%20Raporu
3E8E7B60-65F7-40A8-980F-A1F21CE82CDC;Basvuru Almamis Ilan;/Satış/Portföy Performans/Basvuru Almamis Ilan;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Basvuru%20Almamis%20Ilan
C3A4BDF8-D784-47C5-BB60-45F1C2259C48;Basvuru Cevaplama Raporu (ISO) (Gruplu);/Subscriptions/Basvuru Cevaplama Raporu (ISO) (Gruplu);False;https://raportal.kariyer.net/home/report/Subscriptions/Basvuru%20Cevaplama%20Raporu%20%28ISO%29%20%28Gruplu%29
334B2A1A-BA04-4081-A950-E5E2370649F0;Basvuru Cevaplama Raporu (ISO) (R002);/Müşteri İlişkileri/Basvuru Cevaplama Raporu (ISO) (R002);False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Basvuru%20Cevaplama%20Raporu%20%28ISO%29%20%28R002%29
3BA95743-0DDE-4E1E-92FD-43909682769C;Basvuru Cevaplama Raporu (ISO) (R002);/Subscriptions/Basvuru Cevaplama Raporu (ISO) (R002);False;https://raportal.kariyer.net/home/report/Subscriptions/Basvuru%20Cevaplama%20Raporu%20%28ISO%29%20%28R002%29
0EBFCC44-25B2-45E8-99AE-23BFA3B6177B;Basvuru Raporu;/Satış/Portföy Performans/Basvuru Raporu;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Basvuru%20Raporu
B37BC0C5-20F5-4C11-89FA-4F4DF2C137D7;Basvurusunu Geri Ceken Adaylar;/Subscriptions/Basvurusunu Geri Ceken Adaylar;False;https://raportal.kariyer.net/home/report/Subscriptions/Basvurusunu%20Geri%20Ceken%20Adaylar
15FBD3B8-4E73-4765-A504-500A3B8B56FF;Beklenen Satislar;/Pazarlama ve Ürün Yönetimi/Satış Geliştirme/Beklenen Satislar;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/Sat%C4%B1%C5%9F%20Geli%C5%9Ftirme/Beklenen%20Satislar
43ADA5ED-E6D1-4D38-ACA1-7167A8DB7E0E;Bilisim Pozisyonlari Verileri;/Pazarlama ve Ürün Yönetimi/Aday/Bilisim Pozisyonlari Verileri;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/Aday/Bilisim%20Pozisyonlari%20Verileri
896B10D1-162B-4AF6-B863-8ABDAADD1AD6;Bolge Bazli Performans;/Satış/Kullanıcı Performans/Bolge Bazli Performans;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Kullan%C4%B1c%C4%B1%20Performans/Bolge%20Bazli%20Performans
E9DDB918-6329-4B9E-989E-176723B2839D;Bootcamp Mezun Adayları;/Satış/Bootcamp Mezun Adayları;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Bootcamp%20Mezun%20Adaylar%C4%B1
F9A64E80-D9A0-4D99-A754-36977493E627;Bost Alarm Raporu;/Müşteri İlişkileri/Bost Alarm Raporu;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Bost%20Alarm%20Raporu
A220DF39-4B24-43D3-9A5F-644AA2881D9E;Bost Detay Raporu;/Müşteri İlişkileri/Bost Detay Raporu;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Bost%20Detay%20Raporu
2C109DE9-B087-42ED-B091-B9E12AA296A3;CV Goruntuleme ve Kaydetme Alarm Raporu;/Pazarlama ve Ürün Yönetimi/İşveren/CV Goruntuleme ve Kaydetme Alarm Raporu;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fveren/CV%20Goruntuleme%20ve%20Kaydetme%20Alarm%20Raporu
7025544A-823E-4F64-8AA2-956CB126AC47;Cagri Dinleme Raporu;/Pazarlama ve Ürün Yönetimi/Satış Geliştirme/Cagri Dinleme Raporu;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/Sat%C4%B1%C5%9F%20Geli%C5%9Ftirme/Cagri%20Dinleme%20Raporu
DA2AD5A9-5A20-4A62-A968-5C258B5159CF;Canli Isin Olsun Metrikleri;/.KARİYER.NET CORE/Canli Isin Olsun Metrikleri;False;https://raportal.kariyer.net/home/report/.KAR%C4%B0YER.NET%20CORE/Canli%20Isin%20Olsun%20Metrikleri
0951655E-26FD-4B4B-9676-996387B50E75;Canli Saatlik Metrikler;/.KARİYER.NET CORE/Canli Saatlik Metrikler;False;https://raportal.kariyer.net/home/report/.KAR%C4%B0YER.NET%20CORE/Canli%20Saatlik%20Metrikler
FAB0AD7D-351D-4276-8EFB-A867F0822BC4;Canli Satis Dashboard;/.KARİYER.NET CORE/Canli Satis Dashboard;False;https://raportal.kariyer.net/home/report/.KAR%C4%B0YER.NET%20CORE/Canli%20Satis%20Dashboard
FF7412EB-E335-4A14-BA3E-82BB8CBA4434;Canlı İKÇO Dashboard;/Satış/Canlı İKÇO Dashboard;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Canl%C4%B1%20%C4%B0K%C3%87O%20Dashboard
11BE7C8B-B2FD-4502-8D50-D3D832E8CCCD;Cekilen Ilan Sayisi ve Hata Raporu;/.KARİYER.NET CORE/Cekilen Ilan Sayisi ve Hata Raporu;False;https://raportal.kariyer.net/home/report/.KAR%C4%B0YER.NET%20CORE/Cekilen%20Ilan%20Sayisi%20ve%20Hata%20Raporu
70EFC477-CCB5-4F67-B749-64EE3A6305F5;Cerceve Sozlesme Hareketleri;/Satış/Portföy Performans/Cerceve Sozlesme Hareketleri;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Cerceve%20Sozlesme%20Hareketleri
F74E71BD-CA2A-48F9-ACA0-CAA5C380BA09;Coensio;/Pazarlama ve Ürün Yönetimi/Coensio;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/Coensio
CFB8223D-5701-4D57-A0F7-166378D0F7AB;Coensio Lead;/Satış/Coensio Lead;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Coensio%20Lead
2C8D9EB2-614C-46A1-A453-74C3EE387EF1;Daily Sales;/.KARİYER.NET CORE/Daily Sales;False;https://raportal.kariyer.net/home/report/.KAR%C4%B0YER.NET%20CORE/Daily%20Sales
A2840D05-E23B-4B2F-988B-5EB375B8C536;Deneme Hesabi Raporu;/Satış/Portföy Performans/Deneme Hesabi Raporu;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Deneme%20Hesabi%20Raporu
6FA4B3C3-CF65-4C5F-8060-1B9862C45F56;Denizbank (R003);/Subscriptions/Denizbank (R003);False;https://raportal.kariyer.net/home/report/Subscriptions/Denizbank%20%28R003%29
E90DCEFA-DC5B-439D-8F2A-87D5A66C0B67;Devir Takip;/Pazarlama ve Ürün Yönetimi/İşveren/Devir Takip;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fveren/Devir%20Takip
A7DB1543-1AC9-4E0C-91F5-E7F072EBF21D;Dijital Ortamda Ilan Yayinlayan Firma Eslestirme;/Müşteri İlişkileri/Dijital Ortamda Ilan Yayinlayan Firma Eslestirme;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Dijital%20Ortamda%20Ilan%20Yayinlayan%20Firma%20Eslestirme
596BDABE-1A8A-4500-9563-8A3A42B300D4;Dijital Ortamda İlan Yayınlayan Firmalar;/Satış/Portföy Performans/Dijital Ortamda İlan Yayınlayan Firmalar;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Dijital%20Ortamda%20%C4%B0lan%20Yay%C4%B1nlayan%20Firmalar
3FB31660-120A-41BD-9942-90AC5FDEE637;DogusGrubu;/Subscriptions/DogusGrubu;False;https://raportal.kariyer.net/home/report/Subscriptions/DogusGrubu
48CABB85-0997-42BA-8305-1D434D469336;Egitim Anketi Sonuclari;/İnsan Kaynakları ve Eğitim/Egitim Anketi Sonuclari;False;https://raportal.kariyer.net/home/report/%C4%B0nsan%20Kaynaklar%C4%B1%20ve%20E%C4%9Fitim/Egitim%20Anketi%20Sonuclari
172E11AD-9EF6-4F24-9AD6-E31FA287353B;Ek Butce Raporu;/Satış/Kullanıcı Performans/Ek Butce Raporu;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Kullan%C4%B1c%C4%B1%20Performans/Ek%20Butce%20Raporu
91527383-BAB3-47AF-BC1F-08758FB4C5D9;Ek Urun Raporu (YTD Karşılaştırma);/.KARİYER.NET CORE/Ek Urun Raporu (YTD Karşılaştırma);False;https://raportal.kariyer.net/home/report/.KAR%C4%B0YER.NET%20CORE/Ek%20Urun%20Raporu%20%28YTD%20Kar%C5%9F%C4%B1la%C5%9Ft%C4%B1rma%29
B179252A-8B4E-4B5F-B28B-B50C55DD2946;Ek Urun Teklif Durum Raporu;/Satış/Portföy Performans/Ek Urun Teklif Durum Raporu;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Ek%20Urun%20Teklif%20Durum%20Raporu
A169CCF1-07A4-4800-8FBA-71C1DF044917;Ek Ürün Gelir Oranı;/Satış/Ek Ürün Gelir Oranı;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Ek%20%C3%9Cr%C3%BCn%20Gelir%20Oran%C4%B1
05E2CE6A-3B32-4CC8-81DA-2F06BDA58B7E;Emarsys;/Pazarlama ve Ürün Yönetimi/Emarsys;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/Emarsys
B3F3FFA4-1BB2-4823-8085-3A2543562AEA;Erken Yenileme Firma Raporu;/Satış/Portföy Performans/Erken Yenileme Firma Raporu;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Erken%20Yenileme%20Firma%20Raporu
F55E0DD0-8820-45C9-849E-0B82574FC612;Eğitim Memnuniyet Anketi;/AZR Sorgu/Eğitim Memnuniyet Anketi;False;https://raportal.kariyer.net/home/report/AZR%20Sorgu/E%C4%9Fitim%20Memnuniyet%20Anketi
C5A4E096-4FDC-4EA5-899A-88B627375F23;Eğitim Memnuniyet Anketi;/Müşteri İlişkileri/Eğitim Memnuniyet Anketi;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/E%C4%9Fitim%20Memnuniyet%20Anketi
DAABA81B-D04C-4B0C-80D0-F19F7332110D;FinalCheck;/Model/FinalCheck;False;https://raportal.kariyer.net/home/report/Model/FinalCheck
703E5261-F956-4C15-AD06-7670D314CCBC;FinalCheck;/Satış/FinalCheck;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/FinalCheck
58F43933-ACC7-48E6-A64E-FA75E5CB08FE;Finans - Satis Listesi Raporu;/Finans/Finans - Satis Listesi Raporu;False;https://raportal.kariyer.net/home/report/Finans/Finans%20-%20Satis%20Listesi%20Raporu
89CF9536-51E6-4115-995F-D58584407B6B;Finans Tahsilat Raporu;/Finans/Finans Tahsilat Raporu;False;https://raportal.kariyer.net/home/report/Finans/Finans%20Tahsilat%20Raporu
60D49EDC-DC84-4F30-8022-408AA358C671;Firma Alarm Raporu;/Müşteri İlişkileri/Firma Alarm Raporu;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Firma%20Alarm%20Raporu
F77B2F93-6B4A-431F-9F32-A2EFF46DA95C;Firma Aranma - Ulasma Raporu;/Satış/Portföy Performans/Firma Aranma - Ulasma Raporu;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Firma%20Aranma%20-%20Ulasma%20Raporu
0BA7670D-D2F1-452B-BF8D-B2C1897BD025;Firma Aranma Analizi;/Satış/Portföy Performans/Firma Aranma Analizi;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Firma%20Aranma%20Analizi
FDAF0460-5D52-4434-A486-6859ED90E25E;Firma Basvuru Demografigi (R013);/Müşteri İlişkileri/Firma Basvuru Demografigi (R013);False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Firma%20Basvuru%20Demografigi%20%28R013%29
750C31A4-FE31-4F0C-ABC1-6D826309A636;Firma Bost Detay;/Müşteri İlişkileri/Firma Bost Detay;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Firma%20Bost%20Detay
7BCAEB6D-E9EB-4ADC-9180-FBB823AEB4BC;Firma Ek Ürün Hakları ve Yenilemeleri;/Satış/Portföy Performans/Firma Ek Ürün Hakları ve Yenilemeleri;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Firma%20Ek%20%C3%9Cr%C3%BCn%20Haklar%C4%B1%20ve%20Yenilemeleri
71C260AF-09A7-4772-A3D3-0AB95468B68D;Firma Kullanici Detay Raporu (R008);/Müşteri İlişkileri/Firma Kullanici Detay Raporu (R008);False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Firma%20Kullanici%20Detay%20Raporu%20%28R008%29
1C74016A-526B-4622-BF89-2BE9B0E65E1D;Firma Kullanici Detay Raporu (R008);/Subscriptions/Firma Kullanici Detay Raporu (R008);False;https://raportal.kariyer.net/home/report/Subscriptions/Firma%20Kullanici%20Detay%20Raporu%20%28R008%29
06F7147E-3DDC-497F-B9C1-EBAFBD2ADEE4;Firma ve Pozisyon Bazli Ilan Sayilari;/Satış/Portföy Performans/Firma ve Pozisyon Bazli Ilan Sayilari;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Portf%C3%B6y%20Performans/Firma%20ve%20Pozisyon%20Bazli%20Ilan%20Sayilari
EF10048B-B536-4C55-B19D-0599CED848A6;Form Takip;/Pazarlama ve Ürün Yönetimi/İşveren/Form Takip;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fveren/Form%20Takip
9C525953-B33C-4474-A3C3-BAA8537CC2F8;Gelir Paylaşım Modeli;/Finans/Gelir Paylaşım Modeli;False;https://raportal.kariyer.net/home/report/Finans/Gelir%20Payla%C5%9F%C4%B1m%20Modeli
5C11ED4F-0986-4BF4-B7CB-899E9A5F9B35;Genel Satis Istatistikleri;/Finans/Genel Satis Istatistikleri;False;https://raportal.kariyer.net/home/report/Finans/Genel%20Satis%20Istatistikleri
4A058973-E958-44C2-B10D-46CB0C10F89F;Geri Sayim Raporu;/Pazarlama ve Ürün Yönetimi/İşveren/Geri Sayim Raporu;False;https://raportal.kariyer.net/home/report/Pazarlama%20ve%20%C3%9Cr%C3%BCn%20Y%C3%B6netimi/%C4%B0%C5%9Fveren/Geri%20Sayim%20Raporu
56A0056A-A4CB-4F87-A5DD-792835DE2CBC;Gerçekleşme;/Satış/Gerçekleşme;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Ger%C3%A7ekle%C5%9Fme
EB1A8CCD-D206-4F60-8E91-75C28A5230AA;Global Counter-Sayaç Hakkı Tanım;/AZR Sorgu/Global Counter-Sayaç Hakkı Tanım;False;https://raportal.kariyer.net/home/report/AZR%20Sorgu/Global%20Counter-Saya%C3%A7%20Hakk%C4%B1%20Tan%C4%B1m
F81B31E6-AB1B-481E-9E70-02289177F863;Global Counter-Sayaç Hakkı Tanım;/Satış/Global Counter-Sayaç Hakkı Tanım;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Global%20Counter-Saya%C3%A7%20Hakk%C4%B1%20Tan%C4%B1m
50478464-B9A7-41A8-80F2-3ED50E4C56CD;Gorusme  Asistan;/Satış/Gorusme  Asistan;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Gorusme%20%20Asistan
95F96892-7ECC-4846-9697-D90066413C4E;Gratis;/Müşteri İlişkileri/Gratis;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Gratis
C9DF46BF-AA06-4BB2-88B7-B24ED7405925;Gunluk Hedef Dashboard;/Gunluk Hedef Dashboard;False;https://raportal.kariyer.net/home/report/Gunluk%20Hedef%20Dashboard
FBE8D62D-35AD-48C4-A77C-4421C43BA01B;Gunluk Hedef Gerceklestirme;/Satış/Kullanıcı Performans/Gunluk Hedef Gerceklestirme;False;https://raportal.kariyer.net/home/report/Sat%C4%B1%C5%9F/Kullan%C4%B1c%C4%B1%20Performans/Gunluk%20Hedef%20Gerceklestirme
1BAA6D83-D831-4CAA-B52F-381BAEC06B89;Gunluk Ilan Basvuru Raporu (R012);/Müşteri İlişkileri/Gunluk Ilan Basvuru Raporu (R012);False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Gunluk%20Ilan%20Basvuru%20Raporu%20%28R012%29
73DB1811-6F4C-4A80-83FE-8A3C66E6A573;Gunluk Ilan Goruntuleme ve Basvuru Sayilari;/Müşteri İlişkileri/Gunluk Ilan Goruntuleme ve Basvuru Sayilari;False;https://raportal.kariyer.net/home/report/M%C3%BC%C5%9Fteri%20%C4%B0li%C5%9Fkileri/Gunluk%20Ilan%20Goruntuleme%20ve%20Basvuru%20Sayilari
